"","trueNe","trueNe2","trueNe3","trueNe4","Ne","NeSv","Ne2","NeSv2","alpha","pcrit","r2","Va","Se","Sved","Jp","IndComp","Cjup","Cjdown","Njup","Njdown","lJup","Ljdown","pup","pdown","CjupSv","CjdownSv","NjupSv","NjdownSv","lJupSv","LjdownSv","pupSv","pdownSv","pop_size","sample_size","n_loci","al_per_loc","n_gen","n_rep","allele_dist"
"300",192.753623188,204.615384615,186.885245902,206.735751295,89.7962169141291,103.847077772127,NA,NA,0.1,0.01,0.0139455366088091,8.22402525055048e-06,0.00286775613512559,0.0107356886238251,117.440147921114,142,-457.251675982405,36.3212165062252,-307.725657797724,37.7608410340597,307.864427877211,44.0440934645445,259.466123182078,46.626421978657,-290.111898045948,40.4646058618438,-221.16195777649,42.0509754456695,506.001893022683,49.0499539287435,388.612961438526,51.9619548880973,200,100,5,10,50,25,1
"301",194.160583942,213.941018767,212.8,210,123.369294459407,137.241883034661,NA,NA,0.1,0.02,0.012975579750681,1.08689349486504e-05,0.0032968067806061,0.0105467779449731,143.254008627942,88,-150.182288711823,36.9662777656565,-122.538526919664,39.0716704073336,697.684383972597,57.1280403894906,-14756.1700121293,48.1199935190186,-134.52277629104,40.2357236552626,-111.33516255893,42.4543736262552,1340.97429983916,61.7782043360614,-1331.36007348547,52.0722503390637,200,100,5,10,50,25,1
"302",185.150812065,211.671087533,222.905027933,213.368983957,-313.111365319045,-366.364230656557,NA,NA,0.1,0.02,0.00924737801731345,3.3972434372261e-06,0.00184316126186129,0.0101572193867506,76.4828332363737,144,-87.9192034394226,152.639216022621,-83.2541705784082,167.962783576585,-109.749386228473,163.247827695686,-129.169624657136,319.558015595853,-89.6335822664507,143.928544297356,-84.5686303600761,157.092720176852,-113.659831794693,153.06145134014,-135.492516225815,278.211071245482,200,100,5,10,50,25,1
"303",196.068796069,201.515151515,202.025316456,213.941018767,157.471670177381,133.388359409914,NA,NA,0.1,0.02,0.0124079572862845,8.86472397097947e-06,0.00297736863202719,0.00990898859960195,68.2798897468608,98,-142.686868557302,43.1298341991499,-120.727567225205,45.5439137306893,-444.447748533435,48.8267323539084,-926.076079736275,56.8872677020284,-170.068275314577,42.9128432091438,-138.983460967907,45.067552756275,-970.470248700824,47.9792394672863,6766.09913525904,55.0387617628852,200,100,5,10,50,25,1
"304",204.092071611,194.160583942,186.885245902,189.548693587,407.997935284551,490.781305066565,NA,NA,0.1,0.02,0.0111318525162096,5.6639840753574e-06,0.00237991261926933,0.0104526633745447,101.508275595309,113,-121.426369923588,64.5985629018246,-109.497622347224,68.3753972705601,-248.461952200864,82.54146187324,-267.221705885343,86.9597258729264,-113.936402411131,68.5721432092482,-103.026333793834,72.5616151620249,-224.251321112375,87.6400642862842,-239.682295980536,92.3800430605448,200,100,5,10,50,25,1
"305",183.027522936,188.65248227,201.007556675,200,364.033852938018,539.170013844502,NA,NA,0.1,0.02,0.0112294590206171,4.79941950915305e-06,0.00219075774771038,0.0106112248370124,41.0166471447582,89,-138.975537268294,68.1873172314377,-125.813416493129,71.7138761093375,-151.317381087174,48.8971688333799,-240.600492920192,74.947888875553,-122.258946896321,74.9422879084528,-111.66041920271,78.9569469453452,-132.000903800331,53.4512495533562,-197.289233683945,82.6622703709188,200,100,5,10,50,25,1
"306",192.753623188,199.002493766,190.909090909,174.23580786,372.777555921964,402.353196798935,NA,NA,0.1,0.02,0.0112082229649086,6.80963651277529e-06,0.00260952802490705,0.0103797634522583,210.465579462528,88,-112.005197909467,58.4795070940717,-99.9788214136306,62.189981795807,-476.324835897673,111.213940322146,-235.965366982825,75.0193398034391,-107.811466349269,61.3029534920366,-96.2325313192436,65.0946167136363,-436.524617430906,115.713578949779,-224.347170778383,78.2485141168682,200,100,5,10,50,25,1
"307",202.538071066,211.671087533,193.689320388,225.423728814,-218.581473272522,-228.985553433124,NA,NA,0.1,0.02,0.00877957378070503,3.21780745301818e-06,0.00179382481112794,0.0102352696896205,143.701943623201,127,-80.1281967773852,205.671960200758,-76.2542521705774,234.124990828048,-112.67782561374,715.789633941188,-109.807153584781,539.414488405223,-79.6735693253848,197.458029905646,-75.6496863135247,222.982840806484,-113.808247243496,608.195085939511,-110.774361122244,476.658349232531,200,100,5,10,50,25,1
"308",195.588235294,211.111111111,196.068796069,192.289156627,330.686518697849,488.530045618184,NA,NA,0.1,0.02,0.0113206941917055,3.81677481941889e-06,0.00195365678137663,0.0106383751893778,63.4082050748017,126,-167.962277881985,73.711467538353,-152.750143302382,76.9521618272568,-201.627894544606,61.2828270255952,-332.706052670954,85.7488646297239,-143.159452045641,81.7841622507294,-131.69190226789,85.5622635615827,-167.541385590174,67.5288736290453,-251.099687694418,95.9479859493436,200,100,5,10,50,25,1
"309",201.515151515,193.220338983,203.053435115,187.323943662,193.242398360418,404.548875773694,NA,NA,0.1,0.02,0.0120254717222996,7.15630728633052e-06,0.00267512752711539,0.0112015086530763,104.264114350798,100,-145.075193885354,49.775984148299,-125.781027538431,52.4300830468976,-551.375584434783,64.1646411574517,-516.685980948574,63.0629188393649,-103.746758991954,60.2155206701828,-93.2080206519302,63.8061564708437,-223.814758251795,80.4207572589483,-217.832114981689,78.8074764748738,200,100,5,10,50,25,1
